age,survival,ci_lower,ci_upper
24.81407167282764,0.03556618196846367,0.009900990099009901,0.059529702970296354
24.95192762656557,0.03481410987399247,0.009900990099009901,0.0594059405940594
25.089783580303504,0.034015111135164866,0.009900990099009901,0.0594059405940594
25.227639534041433,0.03316639330025262,0.009900990099009901,0.0594059405940594
25.365495487779366,0.03226516391752787,0.009900990099009901,0.054455445544554455
25.503351441517296,0.031308630535262394,0.009900990099009901,0.054455445544554455
25.64120739525523,0.03029400070172822,0.009900990099009901,0.054455445544554455
25.77906334899316,0.029218481965197163,0.009900990099009901,0.054455445544554455
25.916919302731092,0.028078893342446676,0.0049504950495049506,0.054455445544554455
26.05477525646902,0.026868124240918667,0.0049504950495049506,0.04950495049504951
26.192631210206955,0.025576782344902405,0.0049504950495049506,0.04950495049504951
26.330487163944884,0.02419544723311068,0.0049504950495049506,0.04455445544554455
26.468343117682814,0.02271469848425617,0.0049504950495049506,0.04455445544554455
26.606199071420747,0.02112511567705133,0.0049504950495049506,0.039603960396039604
26.744055025158676,0.019417278390208736,0.0049504950495049506,0.039603960396039604
26.88191097889661,0.017581766202441007,0.0,0.039603960396039604
27.01976693263454,0.015609158692460823,0.0,0.034653465346534656
27.157622886372472,0.013490035438980752,0.0,0.0297029702970297
27.295478840110402,0.011214976020713474,0.0,0.0297029702970297
27.433334793848335,0.008774560016371447,0.0,0.024752475247524754
