scenario,target_year,source_year,variant,xc_factor,h_ext,n,from_age,random_seed,age,survival
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,47,0.979599
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,48,0.978673
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,49,0.977644
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,50,0.976508
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,51,0.975288
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,52,0.97391
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,53,0.972403
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,54,0.970752
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,55,0.968887
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,56,0.966717
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,57,0.964139
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,58,0.96145
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,59,0.958397
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,60,0.954955
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,61,0.951075
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,62,0.946507
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,63,0.941462
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,64,0.935739
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,65,0.929309
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,66,0.921889
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,67,0.913646
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,68,0.904279
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,69,0.893716
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,70,0.88207
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,71,0.869034
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,72,0.854262
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,73,0.83786
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,74,0.819459
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,75,0.798947
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,76,0.776848
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,77,0.752326
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,78,0.725502
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,79,0.696497
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,80,0.665101
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,81,0.631395
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,82,0.595603
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,83,0.558154
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,84,0.518822
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,85,0.478309
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,86,0.436762
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,87,0.394682
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,88,0.352924
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,89,0.311542
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,90,0.270997
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,91,0.232655
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,92,0.196259
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,93,0.162956
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,94,0.132892
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,95,0.106239
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,96,0.083113
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,97,0.063371
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,98,0.047253
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,99,0.034344
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,100,0.024167
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,101,0.01663
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,102,0.011137
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,103,0.007126
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,104,0.004367
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,105,0.002583
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,106,0.00151
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,107,0.000823
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,108,0.000429
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,109,0.000201
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,110,8.9e-05
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,111,3.9e-05
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,112,2.1e-05
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,113,6e-06
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,114,3e-06
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,115,2e-06
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,116,1e-06
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,117,0.0
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,118,0.0
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,119,0.0
exponential,2020,2019,high,1.0051219937932478,0.0003533998854922,1000000,0,1694906681,120,0.0
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,0,1.0
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,1,0.999666
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,2,0.999302
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,3,0.998939
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,4,0.99855
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,5,0.998195
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,6,0.997821
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,7,0.997418
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,8,0.99706
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,9,0.996689
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,10,0.996345
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,11,0.995953
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,12,0.995553
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,13,0.995153
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,14,0.994801
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,15,0.994402
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,16,0.994025
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,17,0.993647
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,18,0.993262
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,19,0.992893
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,20,0.992496
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,21,0.992121
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,22,0.991789
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,23,0.991368
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,24,0.990989
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,25,0.990625
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,26,0.990212
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,27,0.989775
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,28,0.989315
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,29,0.9889
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,30,0.988481
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,31,0.988071
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,32,0.987617
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,33,0.987202
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,34,0.986759
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,35,0.98628
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,36,0.985829
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,37,0.98534
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,38,0.984827
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,39,0.984295
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,40,0.983746
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,41,0.983197
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,42,0.982636
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,43,0.982025
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,44,0.981382
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,45,0.98067
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,46,0.979956
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,47,0.979145
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,48,0.978226
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,49,0.977207
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,50,0.976111
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,51,0.97493
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,52,0.973657
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,53,0.972244
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,54,0.970632
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,55,0.968985
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,56,0.966969
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,57,0.964777
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,58,0.962249
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,59,0.95944
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,60,0.956279
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,61,0.95256
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,62,0.948489
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,63,0.943862
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,64,0.938554
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,65,0.932714
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,66,0.925907
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,67,0.91836
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,68,0.909712
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,69,0.899948
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,70,0.888756
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,71,0.876402
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,72,0.862551
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,73,0.847185
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,74,0.830092
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,75,0.810674
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,76,0.789435
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,77,0.766185
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,78,0.740629
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,79,0.712965
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,80,0.682939
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,81,0.650282
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,82,0.615499
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,83,0.578682
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,84,0.539788
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,85,0.499356
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,86,0.457899
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,87,0.415976
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,88,0.373458
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,89,0.331231
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,90,0.290073
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,91,0.250712
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,92,0.213164
exponential,2030,2019,low,1.02140397559075,0.0003765423384738,1000000,0,4130098841,93,0.178469
