year,condition,from_t,ref_year,old_fig4_ref_year,sr_baseline_median,sr_baseline_steepness,ref_median,ref_steepness,old_fig4_ref_median,old_fig4_ref_steepness,age_at_survival_75,median_lifespan,age_at_survival_25,iqr,steepness_iqr_absolute,x_relative_to_sr,y_relative_to_sr,x_relative_to_ref_year,y_relative_to_ref_year,x_relative_to_old_fig4_ref,y_relative_to_old_fig4_ref,ggm_a,ggm_b,ggm_c,ggm_m,country_key,country_name,hmd_country_code
1862,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,61.09860683310882,70.49473447409721,78.08842818803629,16.98982135492747,4.149233414608682,0.8331131199897247,0.6356980801125665,0.8257598264550833,0.6433185074154072,0.8324484772340548,0.6387114300680091,9.10930186353398e-05,0.0936249297627424,9.687754915129004,0.0055715167628766,sweden,Sweden,swe
1863,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,53.059714285714286,67.38943188759927,77.03668683812406,23.97697255240977,2.810589691434017,0.7964143743933417,0.4306064017845279,0.7844760566334352,0.4411136648903252,0.7906434016370505,0.4365665552653773,,,,,sweden,Sweden,swe
1863,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,62.19436675214536,71.48167428835043,79.02605882347787,16.831692071332505,4.246850167256624,0.8447768635874355,0.6506538023013053,0.8373206225318286,0.6584535112431288,0.8441029157056067,0.6537380456984634,7.469232538609805e-05,0.0954823643146324,9.582856998183953,0.0052063583350447,sweden,Sweden,swe
1864,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,51.9283196239718,66.26341764342999,75.86228813559322,23.933968511621416,2.768592998325999,0.7831070366593803,0.4241721488726894,0.771368196999712,0.4345224092308412,0.7774324914488375,0.4300432439123958,,,,,sweden,Sweden,swe
1864,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,61.43701836161389,70.48731007359795,77.81468539119584,16.37766702958195,4.303867574440313,0.8330253777560651,0.6593893571997241,0.8256728586593529,0.6672937835587239,0.832360804999581,0.6625150090654421,7.140542327482998e-05,0.0977362322573706,9.798175030599252,0.0055361824655706,sweden,Sweden,swe
1865,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,52.54187979539642,67.41412466843502,77.10265700483092,24.560777209434494,2.7447879231826313,0.7967061959008168,0.4205250075688779,0.7847635037122243,0.4307862737246574,0.7909331085493809,0.4263456214224082,,,,,sweden,Sweden,swe
1865,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,63.05896662440822,72.06644132918612,79.36073560290325,16.301768978495026,4.42077429905029,0.8516876931336733,0.6773004682317411,0.8441704551293904,0.6854196039375245,0.8510082319155599,0.6805110227380659,5.8327934276412405e-05,0.0985188067235116,9.943240200377687,0.0058414875311319,sweden,Sweden,swe
1866,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,49.43178934010153,65.78326873385012,76.17207792207793,26.7402885819764,2.460080732942786,0.7774325936090737,0.3769054286865503,0.7657788143230291,0.3861023298213239,0.7717991665115426,0.3821222907522965,,,,,sweden,Sweden,swe
1866,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,62.41357585685725,71.61533329856508,78.99995987227089,16.586384015413643,4.317718270119232,0.846356457806002,0.6615114023515616,0.8388862748022057,0.6694412667153609,0.84568124975214,0.664647113182162,7.29788637368045e-05,0.0953907412065201,10.324730072187606,0.006978272290714,sweden,Sweden,swe
1867,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,51.23415682062299,65.60744297719089,75.03974562798092,23.80558880735793,2.7559680841379848,0.775354668983955,0.4222379039389988,0.7637320379609922,0.4325409666234859,0.7697362989305793,0.4280822265094001,,,,,sweden,Sweden,swe
1867,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,60.931128271728525,69.8505160455696,77.0901772685206,16.15904899679208,4.322687310338401,0.8254996885902104,0.6622727018523817,0.8182135933681909,0.6702116922898363,0.824841119694025,0.6654120214115417,6.894638705706592e-05,0.0994222865903392,9.72664928820264,0.0058116589810795,sweden,Sweden,swe
1868,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,49.9833147942158,64.94378306878306,74.88968560397132,24.906370809755515,2.6075169106269547,0.7675114764245321,0.3994939132878198,0.7560064155108455,0.4092419979393344,0.761949939663018,0.4050234294027521,,,,,sweden,Sweden,swe
1868,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,60.56706311642469,69.80550642196438,77.28978052628587,16.722717409861175,4.174292054998248,0.8249677608053757,0.6395372783436886,0.8176863605293933,0.6472037280145947,0.8243096162716692,0.6425688269506304,8.73711522990026e-05,0.095473268155913,9.605928781897868,0.0062234982229036,sweden,Sweden,swe
1869,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,49.49123904881101,64.70277975766214,74.59466746554824,25.10342841673723,2.5774479359370215,0.7646632775916167,0.3948870889491253,0.7532009114154988,0.4045227620916418,0.7591223794303059,0.4003528406146575,,,,,sweden,Sweden,swe
1869,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,60.02309458126783,69.43823192538827,77.1044362515058,17.081341670237975,4.065150927012683,0.8206272777321667,0.6228159231946948,0.813384187795265,0.6302819257110408,0.8199725959582721,0.6257682088679115,0.0001002164264198,0.0938511497418735,9.261118547632622,0.0062060203785241,sweden,Sweden,swe
1870,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,49.9578947368421,64.88227848101266,74.78093076049943,24.82303602365733,2.613793027540116,0.7667846096678397,0.4004554681278565,0.755290444547335,0.4102270157600723,0.7612283399235784,0.4059982934142342,,,,,sweden,Sweden,swe
1870,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,59.72322602273989,69.31518364883311,77.04459662502587,17.321370602285988,4.001714716483535,0.8191730821194733,0.6130969526732933,0.811942827326972,0.6204464490829926,0.8185195604768455,0.6160031682696862,0.0001183578750428,0.0909648567298691,9.747092685060876,0.0057328158128939,sweden,Sweden,swe
1871,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,52.34454244762954,67.06666666666666,76.34587059442399,24.00132814679444,2.7942898099838662,0.7925999059476999,0.4281091204054083,0.7807187673872823,0.4385554471377776,0.7868565735683122,0.4340347082591729,,,,,sweden,Sweden,swe
1871,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,62.40799450524419,71.39718318625816,78.66571289563504,16.25771839039085,4.391586904867142,0.8437783401345764,0.6728287095737708,0.8363309123311845,0.6808942400967876,0.8431051888569101,0.6760180669518137,6.226515947880878e-05,0.0984952831542922,9.968385487194553,0.0057134824911626,sweden,Sweden,swe
1872,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,53.47856315179606,68.72870478413068,78.13092330239374,24.65236015059768,2.787915816752515,0.8122420220846305,0.4271325700755198,0.8000664465684532,0.437555067920976,0.8063563591286651,0.4330446412007272,,,,,sweden,Sweden,swe
1872,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,64.51066502248872,73.33258599512858,80.48884006244506,15.97817503995634,4.589547042246506,0.8666511048107435,0.7031578973287456,0.859001795475808,0.7115869988262099,0.8659597060502573,0.706491021786522,4.3924094542068146e-05,0.1010673144612129,10.124690653496634,0.0058225116592616,sweden,Sweden,swe
1873,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,52.115610328638496,67.91511254019292,77.67056190949776,25.554951580859267,2.657610691427079,0.8026269156826695,0.4071687093521001,0.7905954714117492,0.4171040673492884,0.7968109256493416,0.4128044546412568,,,,,sweden,Sweden,swe
1873,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,64.46294486855768,73.25357976059243,80.40964749039694,15.94670262183925,4.593650580795966,0.865717402016569,0.7037865945643301,0.8580763338082643,0.7122232325665113,0.8650267481474825,0.7071226991865055,4.255266392552546e-05,0.1017682887521261,10.024040808831796,0.0064987012101941,sweden,Sweden,swe
1874,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,48.05792682926828,65.52922755741128,75.85301438053096,27.79508755126268,2.3575830598322542,0.7744303121097853,0.3612019076980798,0.7628215372733032,0.3700156258935625,0.7688186401252911,0.3662014125789511,,,,,sweden,Sweden,swe
1874,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,63.96675680566683,72.59345361387487,79.58451354333245,15.617756737665616,4.648135761956131,0.8579159717710131,0.7121341907579197,0.8503437612066576,0.7206708955243979,0.85723154174353,0.7155098648383096,4.104448970112787e-05,0.1033160918215206,10.247725370253947,0.0082871697586567,sweden,Sweden,swe
1875,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,49.56469849246231,65.89515545914678,75.92829880043621,26.363600307973897,2.499474832320843,0.7787548810039086,0.3829409419585257,0.7670812805197578,0.3922851161613827,0.7731118723558971,0.3882413433894268,,,,,sweden,Sweden,swe
1875,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,63.02231959583777,71.80047048264326,78.90620261197168,15.883883016133908,4.520334883460965,0.8485444257188418,0.6925540020873967,0.8410549310874629,0.7008559894479119,0.8478674721432877,0.6958368617288198,5.0676677676703545e-05,0.1012116702845591,10.102814060538822,0.0072753209329883,sweden,Sweden,swe
1876,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,51.84537166900421,67.621014964216,77.35699708454811,25.511625415543904,2.650596105217796,0.7991512440466045,0.4060940146939675,0.7871719003827986,0.4160031489762166,0.7933604394029011,0.4117148848092276,,,,,sweden,Sweden,swe
1876,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,64.39131840274712,73.04642289109846,80.0688517808195,15.677533378072384,4.659305844200334,0.8632692034786366,0.71384554298321,0.8556497437674837,0.7224027625752483,0.8625805027385833,0.7172293292528815,3.9718497396648325e-05,0.1031211102224301,10.223940184028493,0.0066751345916843,sweden,Sweden,swe
1877,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,53.48985602094241,68.68398411647915,78.03290899241603,24.543052971473617,2.7985102014941066,0.8117135092072767,0.428755720514946,0.7995458561431205,0.43921782499109,0.8058316759579498,0.4346902581564462,,,,,sweden,Sweden,swe
1877,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,65.065022330765,73.64538795983718,80.5846814832552,15.519659152490192,4.745296738557592,0.8703478265971495,0.727020084154504,0.8626658889434908,0.7357352334876961,0.8696534786580989,0.7304663206726402,3.553361925026959e-05,0.1038295423400653,10.46429445837707,0.0061003680867404,sweden,Sweden,swe
1878,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,54.73654568210264,70.0284090909091,78.93224866440019,24.19570298229755,2.894249823704002,0.8276020446191094,0.4434238502507306,0.8151962210866834,0.4542438729969356,0.8216050799658963,0.4495614139135347,,,,,sweden,Sweden,swe
