scenario,year,age,survival,survival low,survival high
linear,2070,78,0.874297,0.856174,0.875877
linear,2070,79,0.856991,0.837345,0.859051
linear,2070,80,0.837809,0.815978,0.839699
linear,2070,81,0.816026,0.792283,0.817788
linear,2070,82,0.791571,0.765576,0.793461
linear,2070,83,0.764561,0.736165,0.766095
linear,2070,84,0.734531,0.704223,0.73598
linear,2070,85,0.701483,0.669577,0.702935
linear,2070,86,0.665138,0.631901,0.666923
linear,2070,87,0.626181,0.591633,0.627855
linear,2070,88,0.584977,0.548972,0.585721
linear,2070,89,0.541145,0.504713,0.541731
linear,2070,90,0.495784,0.458483,0.495938
linear,2070,91,0.448767,0.412001,0.448767
linear,2070,92,0.401043,0.364824,0.401043
linear,2070,93,0.353157,0.318762,0.353166
linear,2070,94,0.306016,0.273895,0.306432
linear,2070,95,0.261094,0.231246,0.261446
linear,2070,96,0.218682,0.191831,0.218796
linear,2070,97,0.179226,0.155849,0.179483
linear,2070,98,0.143824,0.123547,0.144046
linear,2070,99,0.112815,0.095645,0.112877
linear,2070,100,0.086174,0.072046,0.086174
linear,2070,101,0.064028,0.053023,0.064028
linear,2070,102,0.046298,0.037737,0.046298
linear,2070,103,0.032282,0.026017,0.032389
linear,2070,104,0.021792,0.017397,0.021856
linear,2070,105,0.014132,0.01121,0.014132
linear,2070,106,0.008819,0.006882,0.008885
linear,2070,107,0.005252,0.004077,0.00534
linear,2070,108,0.002973,0.002321,0.003061
linear,2070,109,0.001682,0.001291,0.001682
linear,2070,110,0.000901,0.000686,0.000901
linear,2070,111,0.000447,0.000344,0.000447
linear,2070,112,0.000185,0.000145,0.000202
linear,2070,113,8.4e-05,5.6e-05,8.5e-05
linear,2070,114,3.7e-05,2.7e-05,3.7e-05
linear,2070,115,1.2e-05,9e-06,1.5e-05
linear,2070,116,3e-06,3e-06,5e-06
linear,2070,117,2e-06,0.0,2e-06
linear,2070,118,1e-06,0.0,1e-06
linear,2070,119,0.0,0.0,1e-06
linear,2070,120,0.0,0.0,0.0
linear,2080,0,1.0,1.0,1.0
linear,2080,1,0.999775,0.999727,0.999775
linear,2080,2,0.999504,0.999453,0.999519
linear,2080,3,0.999256,0.999182,0.999289
linear,2080,4,0.999006,0.998907,0.999072
linear,2080,5,0.998768,0.998647,0.998817
linear,2080,6,0.998523,0.998391,0.998575
linear,2080,7,0.998296,0.998122,0.998309
linear,2080,8,0.998044,0.99785,0.998067
linear,2080,9,0.997793,0.997565,0.997812
linear,2080,10,0.997548,0.997312,0.997565
linear,2080,11,0.997317,0.997045,0.997317
linear,2080,12,0.997094,0.996779,0.997094
linear,2080,13,0.996843,0.99647,0.996843
linear,2080,14,0.996578,0.99623,0.996578
linear,2080,15,0.996311,0.995971,0.996324
linear,2080,16,0.996054,0.995712,0.996075
linear,2080,17,0.995787,0.995438,0.995867
linear,2080,18,0.99554,0.995187,0.995598
linear,2080,19,0.99527,0.994901,0.995352
linear,2080,20,0.995018,0.994657,0.995126
linear,2080,21,0.994721,0.994396,0.994879
linear,2080,22,0.994489,0.994115,0.994645
linear,2080,23,0.99422,0.993833,0.994412
linear,2080,24,0.993964,0.993551,0.994161
linear,2080,25,0.993717,0.993265,0.993938
linear,2080,26,0.993432,0.992961,0.993676
linear,2080,27,0.993171,0.992706,0.993426
linear,2080,28,0.992905,0.992428,0.993164
linear,2080,29,0.992629,0.992159,0.992913
linear,2080,30,0.992364,0.991906,0.992697
linear,2080,31,0.992085,0.991626,0.992467
linear,2080,32,0.99181,0.991372,0.992214
linear,2080,33,0.991563,0.991098,0.991964
linear,2080,34,0.991298,0.990821,0.991706
linear,2080,35,0.991063,0.990538,0.991478
linear,2080,36,0.99078,0.990315,0.991231
linear,2080,37,0.990506,0.99004,0.990988
linear,2080,38,0.99024,0.989736,0.990735
linear,2080,39,0.989949,0.989466,0.990501
linear,2080,40,0.989688,0.989212,0.990243
linear,2080,41,0.989368,0.98891,0.989995
linear,2080,42,0.989086,0.988594,0.989728
linear,2080,43,0.988802,0.988283,0.989423
linear,2080,44,0.988502,0.98799,0.989143
linear,2080,45,0.988216,0.987666,0.988894
linear,2080,46,0.987883,0.987308,0.988593
linear,2080,47,0.987564,0.986967,0.988288
linear,2080,48,0.987231,0.986591,0.987971
linear,2080,49,0.986908,0.986183,0.987618
linear,2080,50,0.986548,0.985754,0.987247
linear,2080,51,0.986128,0.98532,0.986843
linear,2080,52,0.985759,0.984811,0.986438
linear,2080,53,0.985319,0.984268,0.986
linear,2080,54,0.984852,0.983693,0.985505
linear,2080,55,0.984309,0.983074,0.984969
linear,2080,56,0.983681,0.982355,0.984465
linear,2080,57,0.983069,0.98156,0.983844
linear,2080,58,0.982364,0.980717,0.98318
linear,2080,59,0.98157,0.97976,0.982367
linear,2080,60,0.980642,0.978744,0.981416
linear,2080,61,0.979614,0.977523,0.980419
linear,2080,62,0.978402,0.976037,0.979202
linear,2080,63,0.977044,0.974397,0.97787
linear,2080,64,0.975535,0.972484,0.976384
linear,2080,65,0.973726,0.970234,0.974616
linear,2080,66,0.971642,0.967645,0.972578
linear,2080,67,0.969293,0.964676,0.970108
linear,2080,68,0.966404,0.961304,0.967306
linear,2080,69,0.963095,0.957342,0.963959
linear,2080,70,0.9591,0.952614,0.960118
linear,2080,71,0.954641,0.947298,0.95563
linear,2080,72,0.949422,0.940942,0.95039
linear,2080,73,0.943242,0.933658,0.944132
linear,2080,74,0.936139,0.925263,0.936905
linear,2080,75,0.927779,0.9156,0.928381
linear,2080,76,0.918148,0.904446,0.918797
linear,2080,77,0.906906,0.891708,0.907634
linear,2080,78,0.894169,0.876839,0.894675
linear,2080,79,0.879173,0.86001,0.880022
linear,2080,80,0.862243,0.840842,0.863022
linear,2080,81,0.843112,0.819151,0.843617
linear,2080,82,0.821146,0.795121,0.821586
linear,2080,83,0.796281,0.767922,0.796708
linear,2080,84,0.76868,0.737684,0.769005
linear,2080,85,0.737769,0.704515,0.737986
linear,2080,86,0.703476,0.668687,0.703907
linear,2080,87,0.666325,0.629747,0.666909
linear,2080,88,0.62605,0.588133,0.626682
linear,2080,89,0.583093,0.544617,0.583965
linear,2080,90,0.537946,0.498906,0.538497
linear,2080,91,0.491324,0.451929,0.491324
linear,2080,92,0.442881,0.40383,0.443187
linear,2080,93,0.393902,0.355955,0.393914
linear,2080,94,0.345626,0.308849,0.346024
linear,2080,95,0.297861,0.263477,0.298058
linear,2080,96,0.252292,0.220938,0.252292
linear,2080,97,0.209184,0.181587,0.209479
linear,2080,98,0.170054,0.145858,0.170244
linear,2080,99,0.134968,0.114252,0.135233
linear,2080,100,0.104657,0.08751,0.104899
linear,2080,101,0.079144,0.06507,0.079144
linear,2080,102,0.057963,0.047178,0.058108
linear,2080,103,0.04114,0.033026,0.041285
linear,2080,104,0.028288,0.022355,0.028423
linear,2080,105,0.01861,0.014723,0.018867
linear,2080,106,0.011844,0.009299,0.011983
linear,2080,107,0.007282,0.005608,0.007361
linear,2080,108,0.004336,0.003214,0.004336
linear,2080,109,0.002446,0.001761,0.002446
linear,2080,110,0.00131,0.000941,0.00131
linear,2080,111,0.000671,0.000466,0.000671
linear,2080,112,0.000312,0.000217,0.000312
linear,2080,113,0.000143,0.0001,0.000143
linear,2080,114,7.1e-05,3.8e-05,7.1e-05
linear,2080,115,2.5e-05,1.6e-05,2.9e-05
linear,2080,116,9e-06,9e-06,1.1e-05
linear,2080,117,3e-06,2e-06,6e-06
linear,2080,118,0.0,0.0,3e-06
linear,2080,119,0.0,0.0,1e-06
linear,2080,120,0.0,0.0,0.0
linear,2090,0,1.0,1.0,1.0
linear,2090,1,0.99975,0.99975,0.999769
linear,2090,2,0.999518,0.999514,0.999521
linear,2090,3,0.999262,0.999245,0.999272
linear,2090,4,0.999009,0.998989,0.999062
linear,2090,5,0.998779,0.998737,0.998826
linear,2090,6,0.998525,0.998465,0.998593
linear,2090,7,0.998294,0.998211,0.998372
linear,2090,8,0.998044,0.997961,0.998157
linear,2090,9,0.997808,0.997701,0.997946
linear,2090,10,0.997559,0.997451,0.997714
linear,2090,11,0.997305,0.997171,0.997515
linear,2090,12,0.997074,0.996922,0.997295
linear,2090,13,0.996828,0.996666,0.997065
linear,2090,14,0.996579,0.996399,0.996837
linear,2090,15,0.996342,0.996164,0.996626
linear,2090,16,0.996103,0.995941,0.996418
linear,2090,17,0.995842,0.995718,0.996166
linear,2090,18,0.99559,0.995444,0.995955
linear,2090,19,0.995339,0.995172,0.995726
linear,2090,20,0.995091,0.99493,0.995468
linear,2090,21,0.994846,0.994693,0.995225
linear,2090,22,0.994602,0.99443,0.994971
linear,2090,23,0.994345,0.994176,0.994745
linear,2090,24,0.994111,0.993947,0.994557
linear,2090,25,0.993856,0.993709,0.994326
linear,2090,26,0.993586,0.993451,0.994086
linear,2090,27,0.993322,0.993195,0.993862
linear,2090,28,0.993106,0.992916,0.993639
linear,2090,29,0.99286,0.992675,0.993375
linear,2090,30,0.992603,0.992442,0.993163
linear,2090,31,0.992377,0.992195,0.992916
linear,2090,32,0.992129,0.991918,0.992662
linear,2090,33,0.991859,0.99168,0.99242
linear,2090,34,0.991593,0.991438,0.992148
linear,2090,35,0.991333,0.99119,0.991921
linear,2090,36,0.991121,0.990919,0.991678
linear,2090,37,0.990879,0.990677,0.991461
linear,2090,38,0.990651,0.990422,0.991238
linear,2090,39,0.990402,0.990163,0.99099
linear,2090,40,0.990145,0.989902,0.990719
linear,2090,41,0.98989,0.989614,0.990438
linear,2090,42,0.989634,0.989345,0.990197
linear,2090,43,0.989358,0.989036,0.989932
linear,2090,44,0.989114,0.988741,0.989675
linear,2090,45,0.988858,0.988449,0.989436
linear,2090,46,0.988577,0.988141,0.989217
linear,2090,47,0.988282,0.987837,0.988952
linear,2090,48,0.987955,0.987487,0.98865
linear,2090,49,0.987627,0.987141,0.988364
linear,2090,50,0.987274,0.98679,0.988061
linear,2090,51,0.986913,0.986396,0.987748
linear,2090,52,0.98654,0.98597,0.987421
linear,2090,53,0.986172,0.985527,0.987022
linear,2090,54,0.985719,0.985036,0.986637
linear,2090,55,0.985255,0.984502,0.986198
linear,2090,56,0.984781,0.983925,0.985719
linear,2090,57,0.984267,0.983304,0.985174
linear,2090,58,0.983679,0.98255,0.98458
linear,2090,59,0.982976,0.981716,0.983957
linear,2090,60,0.982267,0.980827,0.983216
linear,2090,61,0.981394,0.979812,0.982375
linear,2090,62,0.980463,0.978608,0.9814
linear,2090,63,0.979355,0.977243,0.980312
linear,2090,64,0.978075,0.97569,0.979061
linear,2090,65,0.976674,0.973873,0.977637
linear,2090,66,0.975021,0.971756,0.97586
linear,2090,67,0.973145,0.96925,0.97389
linear,2090,68,0.970865,0.966491,0.971492
linear,2090,69,0.968125,0.963135,0.968769
linear,2090,70,0.964977,0.95915,0.965534
linear,2090,71,0.961191,0.954561,0.961922
linear,2090,72,0.956872,0.949533,0.957576
linear,2090,73,0.951715,0.943464,0.952419
linear,2090,74,0.945522,0.936307,0.946408
linear,2090,75,0.938513,0.927906,0.939414
linear,2090,76,0.930408,0.918322,0.931298
linear,2090,77,0.921078,0.906959,0.921736
linear,2090,78,0.909877,0.894082,0.910529
linear,2090,79,0.897106,0.878896,0.897621
linear,2090,80,0.881976,0.861673,0.882631
linear,2090,81,0.864811,0.842102,0.865324
linear,2090,82,0.84518,0.820147,0.845849
linear,2090,83,0.822788,0.795235,0.823583
linear,2090,84,0.797633,0.767494,0.798538
linear,2090,85,0.769333,0.736662,0.770194
linear,2090,86,0.737731,0.702651,0.738625
linear,2090,87,0.703006,0.665498,0.703608
linear,2090,88,0.664934,0.625506,0.665384
linear,2090,89,0.62365,0.583034,0.624303
linear,2090,90,0.579858,0.538042,0.58058
linear,2090,91,0.533626,0.490589,0.533921
linear,2090,92,0.485175,0.441784,0.485468
linear,2090,93,0.435052,0.392978,0.435434
linear,2090,94,0.384883,0.34471,0.384974
linear,2090,95,0.335116,0.297494,0.335241
linear,2090,96,0.286877,0.251673,0.286877
linear,2090,97,0.240954,0.208773,0.241126
linear,2090,98,0.197962,0.169596,0.198828
linear,2090,99,0.159356,0.134583,0.159963
linear,2090,100,0.125127,0.104392,0.125624
linear,2090,101,0.095656,0.078908,0.096038
linear,2090,102,0.070817,0.057741,0.071186
linear,2090,103,0.050833,0.040962,0.051326
linear,2090,104,0.035382,0.028084,0.035779
linear,2090,105,0.023993,0.018637,0.024087
linear,2090,106,0.015641,0.011828,0.015641
linear,2090,107,0.009743,0.007174,0.009743
linear,2090,108,0.005813,0.004223,0.005813
linear,2090,109,0.003339,0.002361,0.003339
linear,2090,110,0.001841,0.001269,0.001841
linear,2090,111,0.000957,0.000623,0.000957
linear,2090,112,0.000482,0.000284,0.000482
linear,2090,113,0.000231,0.000119,0.000231
linear,2090,114,0.000105,4.4e-05,0.000105
linear,2090,115,4.7e-05,1.7e-05,4.7e-05
linear,2090,116,2.2e-05,7e-06,2.2e-05
linear,2090,117,7e-06,2e-06,7e-06
linear,2090,118,4e-06,0.0,4e-06
linear,2090,119,1e-06,0.0,1e-06
linear,2090,120,0.0,0.0,0.0
linear,2100,0,1.0,1.0,1.0
linear,2100,1,0.99976,0.999758,0.999779
linear,2100,2,0.999547,0.999546,0.999561
linear,2100,3,0.999308,0.999295,0.999342
linear,2100,4,0.999086,0.999061,0.999121
linear,2100,5,0.998861,0.998813,0.998903
linear,2100,6,0.998629,0.998573,0.998676
linear,2100,7,0.998422,0.998326,0.998456
linear,2100,8,0.998201,0.998067,0.998234
linear,2100,9,0.997984,0.997833,0.998017
linear,2100,10,0.997757,0.997595,0.99782
linear,2100,11,0.997535,0.997352,0.997615
linear,2100,12,0.997294,0.997106,0.997405
linear,2100,13,0.997058,0.996858,0.997164
linear,2100,14,0.996847,0.996637,0.99696
linear,2100,15,0.99665,0.996383,0.996734
linear,2100,16,0.996439,0.996152,0.996536
linear,2100,17,0.996242,0.995948,0.996326
linear,2100,18,0.996038,0.995718,0.996126
linear,2100,19,0.995819,0.995472,0.995906
linear,2100,20,0.995603,0.995243,0.995678
linear,2100,21,0.995408,0.994997,0.995459
linear,2100,22,0.99516,0.99474,0.995246
linear,2100,23,0.994936,0.994492,0.995012
linear,2100,24,0.994721,0.994237,0.994815
linear,2100,25,0.994498,0.993977,0.994581
linear,2100,26,0.994262,0.993752,0.994359
linear,2100,27,0.994015,0.9935,0.994144
linear,2100,28,0.993774,0.993248,0.993935
linear,2100,29,0.993539,0.993049,0.993731
linear,2100,30,0.993308,0.992804,0.993553
linear,2100,31,0.993091,0.992562,0.993338
linear,2100,32,0.992842,0.992326,0.993142
linear,2100,33,0.992635,0.99211,0.992898
linear,2100,34,0.992405,0.991885,0.992671
linear,2100,35,0.99218,0.991657,0.992439
linear,2100,36,0.991955,0.99139,0.992224
linear,2100,37,0.99171,0.99115,0.992011
linear,2100,38,0.991478,0.990921,0.99181
linear,2100,39,0.991229,0.990655,0.991585
linear,2100,40,0.991009,0.990411,0.991368
linear,2100,41,0.99077,0.99016,0.991139
linear,2100,42,0.990551,0.989926,0.990908
linear,2100,43,0.990318,0.989657,0.990692
linear,2100,44,0.99006,0.989362,0.99046
linear,2100,45,0.989824,0.989098,0.99023
linear,2100,46,0.989568,0.988805,0.989988
linear,2100,47,0.989307,0.988512,0.989738
linear,2100,48,0.989058,0.98818,0.989483
linear,2100,49,0.988774,0.987873,0.989213
linear,2100,50,0.988451,0.987542,0.988922
linear,2100,51,0.988139,0.987207,0.988648
linear,2100,52,0.987843,0.986857,0.988365
linear,2100,53,0.987487,0.986507,0.98806
linear,2100,54,0.987161,0.986095,0.987743
linear,2100,55,0.986747,0.985614,0.98738
linear,2100,56,0.986345,0.985135,0.986987
linear,2100,57,0.98593,0.984598,0.986572
linear,2100,58,0.985449,0.984001,0.986075
linear,2100,59,0.984909,0.983274,0.985567
linear,2100,60,0.984277,0.982522,0.984967
linear,2100,61,0.983562,0.981606,0.984311
linear,2100,62,0.982791,0.980604,0.983578
linear,2100,63,0.981935,0.979465,0.98268
linear,2100,64,0.980919,0.978154,0.981703
linear,2100,65,0.979697,0.976558,0.980495
linear,2100,66,0.978329,0.974945,0.979131
linear,2100,67,0.976769,0.972995,0.977543
linear,2100,68,0.974943,0.970686,0.97567
linear,2100,69,0.972753,0.967956,0.973508
linear,2100,70,0.970187,0.9647,0.97087
linear,2100,71,0.966959,0.960941,0.967815
linear,2100,72,0.963322,0.956429,0.964183
linear,2100,73,0.959009,0.951252,0.959906
linear,2100,74,0.954087,0.944959,0.954912
linear,2100,75,0.948156,0.937776,0.948992
linear,2100,76,0.940989,0.929327,0.942064
linear,2100,77,0.932758,0.919351,0.933806
linear,2100,78,0.923113,0.907813,0.92424
linear,2100,79,0.911895,0.894624,0.913033
linear,2100,80,0.899052,0.879236,0.899969
linear,2100,81,0.884042,0.861487,0.884759
linear,2100,82,0.866413,0.841402,0.867156
linear,2100,83,0.846601,0.818529,0.847028
linear,2100,84,0.823504,0.79284,0.824072
linear,2100,85,0.797344,0.76403,0.798039
linear,2100,86,0.767983,0.731677,0.768555
linear,2100,87,0.735544,0.696452,0.736009
linear,2100,88,0.699471,0.657948,0.699797
linear,2100,89,0.659782,0.616632,0.660104
linear,2100,90,0.617022,0.572363,0.617643
linear,2100,91,0.571715,0.525831,0.572409
linear,2100,92,0.523677,0.47722,0.524465
linear,2100,93,0.473924,0.427962,0.474182
linear,2100,94,0.422909,0.378079,0.423281
linear,2100,95,0.371703,0.328562,0.371899
linear,2100,96,0.321196,0.280623,0.321315
linear,2100,97,0.272624,0.235318,0.272624
linear,2100,98,0.226681,0.193668,0.226865
linear,2100,99,0.184873,0.155358,0.184873
linear,2100,100,0.14686,0.121831,0.146933
linear,2100,101,0.113895,0.093055,0.113895
linear,2100,102,0.085753,0.068868,0.085753
linear,2100,103,0.06275,0.049591,0.06275
linear,2100,104,0.044205,0.034523,0.044205
linear,2100,105,0.030257,0.023108,0.030257
linear,2100,106,0.019874,0.014951,0.019874
linear,2100,107,0.012413,0.009283,0.012429
linear,2100,108,0.007542,0.005534,0.007597
linear,2100,109,0.004359,0.003074,0.004394
linear,2100,110,0.002408,0.001655,0.002441
linear,2100,111,0.001238,0.000893,0.001294
linear,2100,112,0.000632,0.00044,0.000659
linear,2100,113,0.000295,0.000207,0.000307
linear,2100,114,0.000132,9.4e-05,0.000146
linear,2100,115,4.7e-05,3.9e-05,7.1e-05
linear,2100,116,2.3e-05,1.6e-05,3.2e-05
linear,2100,117,8e-06,3e-06,1.2e-05
linear,2100,118,4e-06,2e-06,5e-06
linear,2100,119,2e-06,0.0,3e-06
linear,2100,120,0.0,0.0,0.0
